filename,head_x,head_y,tail_x,tail_y
img_01990.jpg,455.889164297462,260.712714549969,311.697014925242,217.935467560718
img_01992.jpg,379.552144041581,288.09015262309,559.36823619988,151.202962257485
img_02002.jpg,645.883525823212,444.131814851684,749.36259772563,345.578520586461
img_02005.jpg,968.195389125824,632.019218416674,963.106254442099,522.509466124189
img_02008.jpg,320.178906064784,463.842473704729,462.674677209096,440.846705042844
img_02012.jpg,896.909733417155,301.747886326284,1007.48600617769,324.672835513848
img_02018.jpg,462.674677209096,105.970050370652,640.794391139487,194.530945259054
img_02019.jpg,359.195605306679,113.558984906944,613.652339492951,274.40143358653
img_02025.jpg,316.786149608967,460.557363895888,462.674677209096,440.846705042844
img_02030.jpg,1119.17305140968,659.396656489795,919.000420516478,578.975432150002
img_02032.jpg,583.117531390599,560.753213065532,642.490769367396,449.059479564946
img_02032.jpg,667.936442786023,421.136046189799,734.095193674454,334.080636255518
img_02032.jpg,818.914105069878,384.99983829255,908.822151149027,302.87209307153
img_02034.jpg,650.630980756005,254.530801953649,599.898793721212,418.329392561358
img_02034.jpg,496.743346750468,197.201295240951,500.125492552787,244.702886517187
img_02035.jpg,450.800029613737,467.12758351357,559.36823619988,381.714728483709
img_02036.jpg,257.41291163217,445.774369756105,393.123169864849,473.697803131251
img_02039.jpg,896.947503553668,388.284948101391,905.42939469321,302.87209307153
img_02039.jpg,620.437852404585,591.96175624952,645.883525823212,534.472334594806
img_02039.jpg,793.46843165125,317.655087211314,830.788752665237,286.446544027326
img_02046.jpg,365.981118218313,475.340358035672,505.084132906808,437.561595234003
img_02047.jpg,532.226184553344,235.527341990294,820.610483297786,258.52311065218
img_02052.jpg,326.964418976418,437.561595234003,467.763811892822,442.489259947264
img_02058.jpg,235.031757893353,275.766277247044,263.465656603206,89.3100238548552
img_02063.jpg,252.323776948445,358.244837685463,469.46019012073,406.155354313425
img_02068.jpg,985.159171404909,447.221511423107,908.822151149027,546.46472443817
img_02069.jpg,349.017335939228,296.645602020941,379.552144041581,447.221511423107
img_02072.jpg,688.292981520925,637.953293573291,768.022758232623,478.625467844513
img_02072.jpg,863.019938995498,403.067942241174,790.075675195433,332.438081351097
img_02086.jpg,1122.5658078655,236.134192826867,812.128592158244,229.465739744804
img_02090.jpg,627.223365316219,605.102195484883,769.719136460532,463.842473704729
img_02106.jpg,808.735835702427,380.072173579289,634.008878227853,453.987144278207
img_02107.jpg,784.986540511708,376.787063770448,652.669038734846,481.910577653353
img_02108.jpg,440.621760246286,337.711759130622,679.811090381382,380.489006119874
img_02109.jpg,243.841885808902,373.644646601594,460.978298981188,370.222466842454
img_02112.jpg,230.292774775044,266.596297572018,258.726673484897,75.5550543423167
img_02118.jpg,522.047915185893,371.859399057187,494.905863539358,513.119120837341
img_02120.jpg,993.641062544451,545.970218925749,900.340260009485,692.157605419164
img_02120.jpg,664.543686330206,140.259157533911,857.930804311773,135.33149282065
img_02133.jpg,315.089771381059,455.629699182627,455.889164297462,445.774369756105
img_02134.jpg,544.100832148703,445.774369756105,438.925382018378,394.855167719072
img_02134.jpg,147.148326818119,496.693571793137,145.45194859021,636.310738668871
img_02134.jpg,152.237461501844,458.914808991468,235.35999466936,417.850936380958
img_02140.jpg,708.649520255826,522.974450263863,805.34307924661,412.923271667697
img_02148.jpg,315.089771381059,240.455006703555,591.599422530141,123.833608489707
img_02148.jpg,656.061795190663,130.403828107389,993.641062544451,151.757041864854
img_02148.jpg,1102.20926913059,365.289179439505,1200.59920634929,161.612371291376
img_02148.jpg,194.646917199556,107.408059445503,347.32095771132,181.323030144421
img_02151.jpg,765.623938034868,156.251647589024,697.981021988478,275.824618732652
img_02163.jpg,484.727594171907,462.621320339237,634.008878227853,517.376196485479
img_02170.jpg,896.947503553668,197.748579188625,1129.35132077713,235.527341990294
img_02170.jpg,1131.04769900504,327.510416637836,1231.13401445164,322.582751924575
img_02171.jpg,552.582723288246,214.174128232829,864.716317223407,227.314567468192
img_02174.jpg,694.598876186158,166.079563025487,679.37922007572,349.53398450612
img_02178.jpg,315.089771381059,281.24579310481,240.449129353085,401.022084674715
img_02182.jpg,762.933623548898,440.846705042844,815.521348614061,603.459640580463
img_02184.jpg,544.100832148703,222.386902754931,868.109073679224,227.314567468192
img_02185.jpg,847.752534944322,365.289179439505,695.078494432559,444.131814851684
img_02189.jpg,325.268040748509,209.246463519568,613.652339492951,312.727422498053
img_02189.jpg,1003.8193319119,499.978681601978,1020.78311419099,207.603908615147
img_02190.jpg,574.532700203816,605.059785854146,657.395272360644,695.149010688385
img_02192.jpg,542.402315081781,383.931688533739,665.850636866443,334.792111351427
img_02197.jpg,411.783330371842,242.097561607976,737.487950130271,163.254926195797
img_02197.jpg,142.059192134393,99.1952849234011,250.627398720536,191.178359570943
img_02201.jpg,796.861188107067,209.246463519568,1054.71067874916,306.157202880371
img_02201.jpg,637.40163468367,117.263388872025,864.716317223407,156.684706578115
img_02201.jpg,162.415730869295,238.812451799135,374.463009357855,271.663549887543
img_02203.jpg,640.794391139487,439.204150138423,754.451732409355,353.791295108563
img_02205.jpg,956.320741530465,611.486139861833,1053.01430052125,529.35382564247
img_02208.jpg,800.253944562884,365.289179439505,773.111892916349,284.803989122906
img_02227.jpg,964.835158112915,304.804546217959,1037.49956592698,373.579393780652
img_02227.jpg,622.048712555242,49.5734452630772,607.831763200315,100.008333475718
img_02227.jpg,636.265661910168,66.385074667291,648.902950225659,109.178313150744
img_02229.jpg,355.08599689051,199.349779955163,252.408029327152,95.4233436382057
img_02250.jpg,408.390573916025,89.1013084871471,547.49358860452,183.987981581864
img_02253.jpg,616.80952273281,285.652534169114,515.345148663225,311.860308666347
img_02254.jpg,316.786149608967,452.344589373786,457.585542525371,445.774369756105
img_04666.jpg,268.4,438.9,384.2,455.5
img_04683.jpg,631.3,495.4,696,389.1
img_04692.jpg,304.2,350.9,595.5,390.7
img_04692.jpg,220.7,284.4,478,252.9
img_04692.jpg,305.9,168.2,575.1,163.2
img_04706.jpg,753.3,303.5,826.4,349.9
img_04708.jpg,692.6,629.9,771,478.8
img_04713.jpg,188.3,440.6,295.6,433.9
img_04714.jpg,1016.4,259.5,1183.3,296.1
img_04721.jpg,655.2,475.4,759.1,379.1
img_04728.jpg,549.5,218,871.5,266.2
img_04729.jpg,483.1,508.7,350.2,463.8
img_04729.jpg,152.5,498.7,118.4,654.8
img_04736.jpg,391.1,480.4,515.4,447.2
img_04737.jpg,902.2,317.6,1105,226.3
img_04742.jpg,307.1,136.4,386.4,184.4
img_04755.jpg,559.7,373.1,537.6,532.1
img_04762.jpg,800,213,1035.1,307.7
img_04762.jpg,592.1,121.7,847.7,156.5
img_04762.jpg,150.8,234.6,372.3,274.5
img_04771.jpg,247.9,647.5,167.9,505.6
img_04774.jpg,554.6,653.2,644.9,495.4
img_04778.jpg,355.3,470.5,602.3,623.3
img_04778.jpg,372.3,143.2,643.2,121.7
img_04780.jpg,368.9,472.1,479.7,422.3
img_04783.jpg,1035.1,592.1,721.6,747.8
img_04786.jpg,529.1,479.1,410.2,455.9
img_04792.jpg,224.6,257,253.2,80.8
img_04796.jpg,989.1,261.2,1186.7,311
img_04796.jpg,329.7,158.2,551.2,128.3
img_04796.jpg,317.8,261.2,573.4,264.5
img_04798.jpg,1076,647.5,885.2,614.6
img_04806.jpg,791.5,145.7,936.3,97.3
img_04808.jpg,866.4,399,874.9,335.9
img_04821.jpg,449,249.5,740.3,259.5
img_04821.jpg,638.1,540.2,946.5,485.4
img_04822.jpg,822.1,380.8,897.1,321
img_04822.jpg,675.6,402.4,728.4,339.2
img_04822.jpg,583.6,553.5,658.6,433.9
img_04823.jpg,409.8,463.8,539.3,497
img_04537.jpg,622.8,26.3,556.3,192.4
img_04542.jpg,263.3,427.8,350.2,367.2
img_04543.jpg,897.1,377.4,903.9,309.3
img_04543.jpg,581.9,573.4,650,453.8
img_04545.jpg,184.9,184.4,218.3,303.4
img_04545.jpg,118.3,589.3,137.3,260.1
img_04547.jpg,789.8,145.7,934.6,100.7
img_04552.jpg,793.2,144,934.6,97.3
img_04561.jpg,994.2,257.9,1183.3,311
img_04561.jpg,326.3,266.2,580.2,264.5
img_04561.jpg,343.4,144.9,549.5,120
img_04567.jpg,391.1,412.3,478,488.7
img_04570.jpg,498.4,384.1,522.3,492
img_04572.jpg,638.1,214.7,941.4,291.1
img_04574.jpg,438.8,377.6,696,318.7
img_04578.jpg,818.7,450.5,1055.6,445.5
img_04579.jpg,399.6,344.7,656.9,370.7
img_04583.jpg,614.3,423.9,491.6,433.9
img_04583.jpg,155.9,503.7,132.1,661.5
img_04588.jpg,786.3,150.9,941.4,99
img_04589.jpg,854.5,366.7,781.5,309.5
img_04598.jpg,328,437.2,450.7,452.2
img_04609.jpg,646.3,263.8,600.5,409.5
img_04612.jpg,861.3,374.1,842.6,306
img_04630.jpg,427.7,119.4,514.9,215.3
img_04633.jpg,1014.7,488.7,1004.4,214.7
img_04633.jpg,275.2,249.5,597.2,312.7
img_04635.jpg,696,621.6,765.9,483.7
img_04659.jpg,975.5,262.8,1152.7,281.1
img_04660.jpg,476.3,517,614.3,502
img_05420.jpg,602.3,510.4,779.5,665.5
img_05446.jpg,328,879,762.5,834.1
img_05446.jpg,92.9,829.6,392.8,838.6
img_05462.jpg,466,467.1,307.6,438.9
img_05485.jpg,433.7,473.8,610.9,440.6
img_05521.jpg,249.6,355.1,552.9,382.8
img_05557.jpg,708,355.8,781.2,291.1
img_05571.jpg,445.6,431.8,656.9,519.4
img_05635.jpg,379.1,497,558,440.6
img_05782.jpg,380.8,450.5,554.6,455.5
img_05894.jpg,249.6,330.9,522.3,398.3
img_05923.jpg,333.1,437.2,496.7,475.4
img_05934.jpg,784.6,299.4,709.7,447.2
img_05971.jpg,593.8,440.6,413.2,488.7
img_06012.jpg,222.4,400.1,489.9,415.6
img_06204.jpg,759.1,272.8,748.9,432.3
img_06209.jpg,358.7,442.2,515.4,453.8
img_06244.jpg,319.5,440.6,479.7,463.8
img_06284.jpg,217.3,374.1,539.3,436.4
img_06297.jpg,414.9,487.1,598.9,435.6
img_06299.jpg,462.6,573.4,658.6,708.2
img_06334.jpg,452.4,411.5,542.7,501.4
img_06442.jpg,316.1,445.5,483.1,468.8
img_06579.jpg,401.3,492,566.6,445.5
img_06644.jpg,377.4,443.9,537.6,457.2
img_06671.jpg,406.4,460.5,587,457.2
img_06768.jpg,408.1,493.7,583.6,452.2
img_06773.jpg,554.6,490.2,752.3,616.1
img_06952.jpg,357,443.9,517.1,455.5
img_06125.jpg,791.5,144,941.4,97.3
img_07449.jpg,616.5,128.7,613.3,206
img_07449.jpg,645,153.4,632.4,226.1
img_07449.jpg,587.9,148.8,576.8,213.7
img_06997.jpg,602.3,508.7,570,362.5
img_07007.jpg,399.6,334.3,696,470.5
img_07007.jpg,537.6,224.6,822.1,189.8
img_07007.jpg,140.6,518.6,249.6,374.1
img_07015.jpg,324.6,200.2,311,526.2
img_07059.jpg,280.1,298.7,184.9,457.9
img_07164.jpg,847.6,526.4,993.1,303.8
img_07311.jpg,621.1,244.6,895.4,158.2
img_07311.jpg,316.1,199.7,592.1,282.8
img_07321.jpg,404.7,443,607.4,589.1
img_07378.jpg,324.6,321.6,324.6,670
img_07410.jpg,605.7,508.7,573.4,365.8
img_07440.jpg,1016.4,183.1,1232.7,244.6
img_07518.jpg,958.4,231.7,564.9,276.7
img_07519.jpg,713.1,113.4,944.8,191.4
img_07545.jpg,832.4,502.2,455.8,749.6
img_06118.jpg,583.6,359.2,595.5,452.2
img_06124.jpg,602.3,362.5,571.7,477.1
img_06163.jpg,253.1,263.4,631.3,299.7
img_06220.jpg,467.7,759.9,152.5,611.6
img_06303.jpg,428.5,681.3,811.9,703.7
img_06385.jpg,467.7,265.1,878.4,310.1
img_06410.jpg,426.8,676.8,934.6,701.5
img_06444.jpg,483.1,261.7,881.8,318.7
img_06448.jpg,571.7,360.8,602.3,470.5
img_06467.jpg,600.6,370.8,573.4,483.7
img_06474.jpg,489.9,452.2,607.4,500.4
img_06493.jpg,178.1,588.4,142.3,485.4
img_06493.jpg,179.8,565.1,217.3,453.8
img_06523.jpg,181.5,588.4,142.3,482.1
img_06523.jpg,183.2,565.1,215.6,455.5
img_06537.jpg,593.8,360.8,585.3,477.1
img_06590.jpg,443.9,256.5,880.1,327.4
img_06595.jpg,174.7,585.1,144,485.4
img_06677.jpg,610.9,377.4,556.3,477.1
img_06686.jpg,610.9,372.5,605.7,487.1
img_06786.jpg,425.1,674.5,929.5,710.5
img_06821.jpg,598.9,370.8,568.3,482.1
img_06847.jpg,466,759.9,133.8,595.8
img_06881.jpg,421.7,679,844.3,703.7
img_06903.jpg,183.2,590,144,483.7
img_06903.jpg,181.5,561.8,212.2,457.2
img_06913.jpg,506.9,374.1,549.5,468.8
img_06956.jpg,486.5,448.9,609.1,498.7
img_07003.jpg,420,676.8,931.2,732.9
img_07022.jpg,421.7,674.5,949.9,726.2
img_07056.jpg,454.1,753.2,63.9,582.4
img_07080.jpg,488.2,453.8,614.3,500.4
img_06087.jpg,368.9,473.8,552.9,460.5
img_06093.jpg,464.3,521.9,397.9,367.5
img_06105.jpg,459.2,374.1,527.4,497
img_06111.jpg,587,598.3,648.3,443.9
img_06133.jpg,776.1,515.3,823.8,284.4
img_06136.jpg,708,219.7,1089.6,279.4
img_06149.jpg,585.3,610,648.3,440.6
img_06155.jpg,437.1,442.2,520.6,455.5
img_06199.jpg,949.9,178.1,726.7,228
img_06239.jpg,764.2,428.9,811.9,354.2
img_06363.jpg,464.3,521.9,397.9,365.8
img_06382.jpg,336.5,432.3,641.5,440.6
img_06419.jpg,413.2,435.6,503.5,457.2
img_06463.jpg,587,590,650,440.6
img_06578.jpg,287.1,437.2,627.9,442.2
img_06584.jpg,730.1,354.2,1186.7,495.4
img_06651.jpg,401.3,521.9,600.6,452.2
img_06699.jpg,430.2,521.9,604,452.2
img_06700.jpg,951.6,176.5,714.8,228
img_06706.jpg,525.7,234.6,796.6,249.5
img_06708.jpg,735.2,279.4,951.6,319.3
img_06719.jpg,416.6,515.3,604,452.2
img_06740.jpg,730.1,219.7,1082.8,281.1
img_06766.jpg,774.4,498.7,823.8,277.8
img_06785.jpg,771,517,825.5,286.1
img_06818.jpg,357,442.2,437.1,432.3
img_06863.jpg,777.8,513.6,825.5,282.8
img_06877.jpg,822.1,284.4,771,518.6
img_06878.jpg,651.7,135.3,939.7,92.1
img_06984.jpg,549.5,360.8,583.6,517
img_07019.jpg,396.2,437.2,483.1,442.2
img_07042.jpg,438.8,500.4,585.3,508.7
img_07073.jpg,445.6,518.6,604,450.5
img_07806.jpg,769.3,364.2,1181.6,498.7
img_07839.jpg,825.5,649.8,859.6,753.2
img_07840.jpg,541,226.3,970.4,309.3
img_07864.jpg,314.4,433.9,643.2,442.2
img_07916.jpg,539.3,213,956.7,302.7
img_07922.jpg,362.1,473.8,563.1,462.1
img_07923.jpg,772.7,518.6,825.5,281.1
img_00033.jpg,484.8,453.8,612.6,500.4
img_00560.jpg,483.1,450.5,612.6,500.4
img_00600.jpg,610.9,384.1,558,465.5
img_00685.jpg,394.5,676.8,815.3,712.7
img_00703.jpg,602.3,362.5,578.5,485.4
img_02785.jpg,683.7,237.3,634.4,321.7
img_02787.jpg,428.5,455.5,588.7,483.7
img_02806.jpg,403,72.7,539.3,209.2
img_02809.jpg,546.1,384.6,639.8,640.8
img_02845.jpg,481.4,346.3,609.1,530.7
img_02846.jpg,597.2,164.8,958.4,247.9
img_02853.jpg,31.6,401.8,394.5,403.5
img_02858.jpg,389.4,450.5,602.3,482.1
img_02863.jpg,781.2,463.8,1009.5,389.1
img_02884.jpg,576.8,535.2,910.7,681.3
img_02897.jpg,23,379.3,270.1,348.2
img_02905.jpg,319.5,470.5,476.3,389.1
img_02917.jpg,-43.4,386.2,212.2,413.9
img_02918.jpg,955,244.6,595.5,169.8
img_03065.jpg,501.8,477.1,375.7,442.2
img_03081.jpg,975.5,457.2,610.9,232.9
img_03086.jpg,464.3,388,103.1,382.8
img_03094.jpg,570,206.3,109.9,240.9
img_03096.jpg,535.9,468.8,358.7,477.1
img_03136.jpg,406.4,100.5,547.8,68.5
img_03157.jpg,886.9,596.7,885.2,427.3
img_03160.jpg,166.2,481.4,500.1,330.9
img_03183.jpg,242.8,468.8,363.8,468.8
img_03185.jpg,600.6,499.2,834.1,706
img_03189.jpg,655.2,443,863,613.8
img_03196.jpg,583.6,514.9,868.1,649.8
img_03198.jpg,740.3,479,852.8,708.2
img_03211.jpg,892,601.7,886.9,423.9
img_03217.jpg,762.5,468.8,878.4,345.9
img_03242.jpg,639.8,494.7,903.9,667.8
img_03244.jpg,370.6,478.8,520.6,505.3
img_03253.jpg,370.6,440.6,498.4,473.8
img_03266.jpg,367.2,134.9,754,138.3
img_03276.jpg,641.5,454.2,846,627.3
img_03278.jpg,774.4,472.1,892,340.9
img_03301.jpg,546.1,404.8,639.8,647.5
img_03313.jpg,457.5,126.6,752.3,141.6
img_03325.jpg,793.2,470.5,958.4,374.1
img_03327.jpg,253.1,440.6,396.2,457.2
img_03340.jpg,677.3,481.2,905.6,611.6
img_03367.jpg,370.6,477.1,541,470.5
img_03372.jpg,443.9,173.3,295.6,479
img_03388.jpg,77.6,443.3,326.3,422.6
img_03396.jpg,604,164.8,953.3,234.6
img_03400.jpg,454.1,515.3,459.2,359.2
img_03407.jpg,219,458.8,360.4,409
img_03430.jpg,319.5,438.9,495,437.2
img_03437.jpg,379.1,409,571.7,382.4
img_03460.jpg,205.3,178.6,629.6,263.4
img_03464.jpg,547.8,384.6,648.3,631.8
img_03477.jpg,713.1,400.7,794.9,314.3
img_03480.jpg,270.1,472.1,385.9,437.2
img_03485.jpg,52,349.9,387.7,446.8
img_03505.jpg,19.6,393.1,329.7,434.7
img_03514.jpg,31.6,270.3,261.6,367.2
img_03540.jpg,605.7,166.5,958.4,237.9
img_03541.jpg,377.4,391.3,571.7,519.4
img_03543.jpg,377.4,425.6,578.5,475.4
img_03558.jpg,455.8,472.1,593.8,490.4
img_03560.jpg,590.4,244.6,984,427.3
img_03567.jpg,517.1,777.9,101.4,708.2
img_03568.jpg,370.6,473.8,563.1,472.1
img_03585.jpg,62.2,372.4,403,415.6
img_03590.jpg,244.5,433.9,425.1,457.2
img_03596.jpg,602.3,496.9,844.3,708.2
img_03604.jpg,358.7,134.9,760.8,144.9
img_03607.jpg,392.8,136.7,568.3,207.1
img_03622.jpg,115,375.8,493.3,431.2
img_03649.jpg,375.7,407.3,556.3,399
img_03651.jpg,266.7,467.1,387.7,437.2
img_03654.jpg,247.9,442.2,403,458.8
img_03657.jpg,885.2,619.9,888.6,420.6
img_03668.jpg,150.8,439.9,387.7,367.2
img_03675.jpg,719.9,757.7,244.5,766.7
img_03710.jpg,610.9,171.5,949.9,239.6
img_03721.jpg,886.9,611.6,890.3,423.9
img_03753.jpg,375.7,480.4,513.7,503.7
img_03755.jpg,452.4,472.1,600.6,493.7
img_03756.jpg,127,457.2,346.8,374.1
img_03779.jpg,411.5,428.9,597.2,374.1
img_03782.jpg,70.7,429.5,339.9,405.3
img_03787.jpg,699.5,207,367.2,366.6
img_03819.jpg,892,619.9,886.9,427.3
img_03824.jpg,1147.6,663.1,460.9,708.1
img_03856.jpg,886.9,601.7,888.6,425.6
img_03898.jpg,610.9,490.2,861.3,712.7
img_03911.jpg,854.5,780.1,314.4,791.4
img_03921.jpg,786.3,134.9,1093,269.5
img_03938.jpg,169.6,426,416.6,445.1
img_03939.jpg,394.5,453.8,600.6,482.1
img_03947.jpg,137.2,429.5,457.5,484.9
img_03948.jpg,638.1,240.7,360.4,162
img_03950.jpg,445.6,141,629.6,211.3
img_03963.jpg,449,517,459.2,359.2
img_03968.jpg,450.7,389.1,544.4,604.8
img_03999.jpg,886.9,624.9,885.2,425.6
img_04021.jpg,403,143.2,752.3,139.9
img_04021.jpg,113.3,404,348.5,370.8
img_04041.jpg,425.1,323.9,951.6,379.3
img_04046.jpg,367.2,457.2,529.1,450.5
img_04049.jpg,885.2,611.6,886.9,425.6
img_04077.jpg,525.7,470,752.3,622.8
img_04082.jpg,106.5,413.9,360.4,415.6
img_04083.jpg,636.4,476.7,910.7,593.6
img_04087.jpg,265,435.6,452.4,455.5
img_04096.jpg,491.6,346.3,534.2,523.9
img_04097.jpg,898.4,63.4,830.5,174.8
img_04113.jpg,886.9,618.3,886.9,428.9
img_04120.jpg,788.1,314.3,1125.4,264.5
img_04148.jpg,244.5,442.2,408.1,458.8
img_04159.jpg,394.5,512,491.6,374.1
img_04208.jpg,529.1,512.7,772.7,672.3
img_04217.jpg,46.9,432.9,290.5,415.6
img_04224.jpg,379.1,432.3,578.5,455.5
img_04230.jpg,370.6,482.1,527.4,423.9
img_04236.jpg,542.7,147.5,960.1,315.3
img_04241.jpg,888.6,613.3,888.6,428.9
img_04249.jpg,365.5,480.4,530.8,425.6
img_04255.jpg,474.5,530.7,793.2,674.5
img_04258.jpg,495,429.5,610.9,636.3
img_04267.jpg,735.2,326,1115.2,256.2
img_04273.jpg,322.9,391.3,520.6,445.2
img_04280.jpg,217.3,336.1,413.2,445.1
img_04281.jpg,270.1,467.1,397.9,437.2
img_04292.jpg,728.4,460.5,868.1,345.9
img_04302.jpg,888.6,610,888.6,425.6
img_04316.jpg,546.1,395.8,667.1,618.3
img_04317.jpg,452.4,523.6,455.8,360.8
img_04319.jpg,376.3,437.7,474.8,654.7
img_04331.jpg,409.8,318.7,953.3,377.6
img_04355.jpg,210.5,463.8,362.1,412.3
img_04360.jpg,408.1,458.8,602.3,483.7
img_04364.jpg,45.2,407,374,408.7
img_04367.jpg,593.8,96.2,273.5,128.2
img_04373.jpg,527.4,440.7,748.9,586.8
img_04381.jpg,886.9,618.3,886.9,430.6
img_04392.jpg,892,618.3,888.6,430.6
img_04394.jpg,539.3,395.8,713.1,636.3
img_04413.jpg,392.8,453.8,604,478.8
img_04420.jpg,365.5,473.8,520.6,437.2
img_04429.jpg,471.1,520.3,459.2,357.5
img_04444.jpg,159.3,400.1,399.6,375.8
img_04467.jpg,384.2,448.9,518.8,465.5
img_04469.jpg,365.5,478.8,530.8,425.6
img_04472.jpg,455.8,468.8,597.2,488.7
img_04473.jpg,765.9,473.8,890.3,345.9
img_04488.jpg,19.6,407,362.1,410.5
img_04516.jpg,377.4,414,571.7,382.4
img_04526.jpg,363.8,422.3,580.2,460.5
img_04533.jpg,580.2,247.9,972.1,423.9
img_04551.jpg,394.5,450.5,598.9,483.7
img_04573.jpg,774.4,477.1,917.5,367.5
img_04591.jpg,270.1,329.1,556.3,388
img_04594.jpg,220.7,460.5,374,407.3
img_04626.jpg,135.5,438.1,498.4,507.3
img_04627.jpg,207,408.7,445.6,426
img_04628.jpg,368.9,477.1,551.2,473.8
img_04632.jpg,469.4,323.9,399.6,501.4
img_04646.jpg,892,616.6,886.9,427.3
img_00003.jpg,314.4,377.4,595.5,191.4
img_00003.jpg,384.2,126.6,711.4,136.6
img_00003.jpg,675.6,108.4,982.3,171.5
img_00003.jpg,827.2,339.2,1096.4,448.9
img_00010.jpg,718.2,600,689.2,438.9
img_00010.jpg,846,407.3,910.7,319.3
img_00012.jpg,495,521.7,609.1,697
img_00015.jpg,259.9,363.7,450.7,401.8
img_00019.jpg,171.3,457.2,280.3,419
